run_id,task,model,seed,horizon,skill,change_skill,proprio_skill,mse_model,mse_persist,proprio_mse_model,proprio_mse_persist,param_count,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,2,0.45813079440776117,0.630842475978976,0.9911000080801602,0.04939309281233841,0.09115316445848583,0.00039532041190203093,0.04441806413562952,336279,93.89740412400002,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,3,0.5032913299664807,0.6581419093808827,0.9912264855203438,0.055876058190621455,0.1124926170240813,0.0005696928972697056,0.0649332600511105,336279,93.89740412400002,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,4,0.5286416184897393,0.6716794762379781,0.9900494753715519,0.0605127023120897,0.1283793917447768,0.0007981566408687548,0.08021251850247735,336279,93.89740412400002,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,5,0.5410456880316934,0.6793972676707708,0.9881169323429372,0.06461248238705604,0.1407819486648987,0.00108078293691892,0.09095150916493748,336279,93.89740412400002,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,6,0.5529481369740684,0.6860713420066309,0.9855540226375352,0.06787310548588238,0.15182378399336935,0.0014272962431739302,0.0988023314284364,336279,93.89740412400002,,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,1,0.3213162758956214,0.5724190246469155,0.9959663183031041,0.03995589248638237,0.05887262515262165,0.00014201257948607074,0.03520668960948389,362136,111.59058946099985,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,2,0.4785638965287352,0.6633666457927827,0.9968469858325806,0.04753055089430823,0.09115316445848583,0.0002066733308032067,0.06554785986653472,362136,111.59058946099985,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,3,0.5207826203068653,0.6846876635111784,0.9965655529015324,0.05390841716510356,0.1124926170240813,0.0002670500141597328,0.0777563335533339,362136,111.59058946099985,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,4,0.5448099434109788,0.6964935766028367,0.9961053398256613,0.05843702259316909,0.1283793917447768,0.0003256400645666572,0.08361193274634074,362136,111.59058946099985,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,5,0.557193135407712,0.7045540102195473,0.9956545983767555,0.06233921327949625,0.1407819486648987,0.0003830628532086634,0.0881536130422512,362136,111.59058946099985,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,6,0.570408938932841,0.7127511138380646,0.9952906836784573,0.0652221404609427,0.15182378399336935,0.0004350590908688364,0.09238264350149132,362136,111.59058946099985,mamba_ssm,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,1,0.6838771251069738,0.7971032496544036,0.924717947038926,0.014000433562394006,0.04428794837175784,0.00043787948308101585,0.005816518889401557,343448,305.322013583999,,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,2,0.7863049955677297,0.8644084845915995,0.9480451044058772,0.015348636642253647,0.07182496700393544,0.0009314408370383634,0.017927874291479275,343448,305.322013583999,,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,3,0.8073598648804607,0.8773315305715379,0.9533174596395658,0.016948016766091867,0.08797760007578428,0.0015089142770827466,0.03232288271873117,343448,305.322013583999,,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,4,0.811914562331807,0.8804494275284345,0.9539188302276281,0.018400287446142596,0.09782941026302676,0.0021695519073105197,0.04708109446933535,343448,305.322013583999,,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,5,0.8147135286164723,0.8822458618194993,0.9512838137525949,0.019412467026885486,0.10477001845808417,0.0030593579826514047,0.06279961996849372,343448,305.322013583999,,0.0
wall_stage2_pred_adaln_depth1_lance_h4_seed234,Wall,AdaLN,234,6,0.814760770514767,0.8816428046226149,0.945582429241338,0.020344857429859763,0.10983017736791888,0.004306555788582155,0.07913906718992318,343448,305.322013583999,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,1,0.6285411835712712,0.7629354494356698,0.9092572370222591,0.016451148884229813,0.04428794837175784,0.0005413290434510352,0.005965534062301175,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,2,0.7409630734066546,0.8393279454031503,0.9360930613845372,0.018605318705367885,0.07182496700393544,0.0011659997018630913,0.018245275507235256,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,3,0.7580581062396269,0.8519014202204866,0.9433210207339547,0.021285467170827993,0.08797760007578428,0.001878741853943211,0.03314706577767731,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,4,0.7594326744557143,0.8520216447340794,0.9435121281490635,0.02353455958655104,0.09782941026302676,0.0027442132412750543,0.04858057404811861,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,5,0.7596976739363777,0.8524518092463637,0.9402941789939024,0.02517647913720628,0.10477001845808417,0.003911636343356363,0.06551515878086459,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_convmixer_lance_h4_seed234,Wall,mgvt_convmixer,234,6,0.7568252071536625,0.8526194360253285,0.9344155109302819,0.026707930629720177,0.10983017736791888,0.0054719735712613765,0.08343395898753608,336247,96.61586667099981,,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,1,0.6478646026308577,0.7880804459117643,0.9117159268806304,0.015595354298553006,0.04428794837175784,0.0004768276750121114,0.005401061121946524,362104,115.4475617460008,mamba_ssm,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,2,0.7601976477940966,0.8579754509056764,0.9345452569140349,0.01722379603465511,0.07182496700393544,0.0010925509228730914,0.016691699812161623,362104,115.4475617460008,mamba_ssm,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,3,0.7755218174764419,0.8641579450529178,0.9367152038500087,0.019749051767796504,0.08797760007578428,0.0019083706373004877,0.03015527825636761,362104,115.4475617460008,mamba_ssm,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,4,0.7700522323931299,0.8552602564404163,0.9334468359655903,0.02249565449627963,0.09782941026302676,0.0029297042306235667,0.04402051011592531,362104,115.4475617460008,mamba_ssm,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,5,0.7621847128646431,0.8467511768939968,0.9280049674970564,0.02491591202278593,0.10477001845808417,0.004225857496666405,0.058696514880990217,362104,115.4475617460008,mamba_ssm,0.0
wall_stage2_pred_mgvt_mamba_lance_h4_seed234,Wall,mgvt_mamba,234,6,0.7569819171987416,0.8421974663602364,0.9192608562656309,0.0266907191376738,0.10983017736791888,0.005954269443353758,0.07374699765139005,362104,115.4475617460008,mamba_ssm,0.0
